-5.05050505051 1.10530074618e-15
-4.94949494949 4.24999928073e-15
-4.84848484848 1.59030680989e-14
-4.74747474747 5.79104113113e-14
-4.64646464646 2.05218282785e-13
-4.54545454545 7.07716168645e-13
-4.44444444444 2.37512163138e-12
-4.34343434343 7.75704411136e-12
-4.24242424242 2.46541671483e-11
-4.14141414141 7.62549568747e-11
-4.0404040404 2.295247338e-10
-3.93939393939 6.72317744529e-10
-3.83838383838 1.91647573095e-09
-3.73737373737 5.31637666419e-09
-3.63636363636 1.4351980344e-08
-3.53535353535 3.77043612326e-08
-3.43434343434 9.6395112188e-08
-3.33333333333 2.39829226887e-07
-3.23232323232 5.80674655077e-07
-3.13131313131 1.36819280622e-06
-3.0303030303 3.13722309497e-06
-2.92929292929 7.00046958557e-06
-2.82828282828 1.52017158891e-05
-2.72727272727 3.2124895149e-05
-2.62626262626 6.60654648302e-05
-2.52525252525 0.000132218108514
-2.42424242424 0.000257508194424
-2.32323232323 0.000488061821379
-2.22222222222 0.000900206796976
-2.12121212121 0.00161582159475
-2.0202020202 0.00282246260778
-1.91919191919 0.00479784987746
-1.81818181818 0.00793686113191
-1.71717171717 0.0127771671796
-1.61616161616 0.0200172328732
-1.51515151515 0.0305180777292
-1.41414141414 0.0452787028734
-1.31313131313 0.0653754133367
-1.21212121212 0.091858338839
-1.11111111111 0.125604846152
-1.0101010101 0.167139028401
-0.909090909091 0.216437754415
-0.808080808081 0.272754443421
-0.707070707071 0.334498610596
-0.606060606061 0.39920913522
-0.505050505051 0.463650030061
-0.40404040404 0.524039209155
-0.30303030303 0.576395977944
-0.20202020202 0.616966764552
-0.10101010101 0.64266739402
0.0 0.651470015871
0.10101010101 0.64266739402
0.20202020202 0.616966764552
0.30303030303 0.576395977944
0.40404040404 0.524039209155
0.505050505051 0.463650030061
0.606060606061 0.39920913522
0.707070707071 0.334498610596
0.808080808081 0.272754443421
0.909090909091 0.216437754415
1.0101010101 0.167139028401
1.11111111111 0.125604846152
1.21212121212 0.091858338839
1.31313131313 0.0653754133367
1.41414141414 0.0452787028734
1.51515151515 0.0305180777292
1.61616161616 0.0200172328732
1.71717171717 0.0127771671796
1.81818181818 0.00793686113191
1.91919191919 0.00479784987746
2.0202020202 0.00282246260778
2.12121212121 0.00161582159475
2.22222222222 0.000900206796976
2.32323232323 0.000488061821379
2.42424242424 0.000257508194424
2.52525252525 0.000132218108514
2.62626262626 6.60654648302e-05
2.72727272727 3.2124895149e-05
2.82828282828 1.52017158891e-05
2.92929292929 7.00046958557e-06
3.0303030303 3.13722309497e-06
3.13131313131 1.36819280622e-06
3.23232323232 5.80674655077e-07
3.33333333333 2.39829226887e-07
3.43434343434 9.6395112188e-08
3.53535353535 3.77043612326e-08
3.63636363636 1.4351980344e-08
3.73737373737 5.31637666419e-09
3.83838383838 1.91647573095e-09
3.93939393939 6.72317744529e-10
4.0404040404 2.295247338e-10
4.14141414141 7.62549568747e-11
4.24242424242 2.46541671483e-11
4.34343434343 7.75704411136e-12
4.44444444444 2.37512163138e-12
4.54545454545 7.07716168645e-13
4.64646464646 2.05218282785e-13
4.74747474747 5.79104113113e-14
4.84848484848 1.59030680989e-14
4.94949494949 4.24999928073e-15
5.05050505051 1.10530074618e-15
